time,tavg,tmin,tdew,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,relative_humidity,provincia,latitude,longitude
2016-03-28,13.6,11.36,,,9.97,,,0.63,,,,88.2,Cotopaxi,-0.859,-78.8562
2016-03-29,13.72,10.42,,,11.07,,,1.02,,,,83.07,Cotopaxi,-0.859,-78.8562
2016-03-30,11.81,9.91,,,15.31,,,1.55,,,,90.02,Cotopaxi,-0.859,-78.8562
2016-03-31,12.99,10.34,,,4.3,,,1.03,,,,86.63,Cotopaxi,-0.859,-78.8562
2016-04-01,12.88,11.12,,,11.93,,,0.87,,,,90.28,Cotopaxi,-0.859,-78.8562
2016-04-02,12.97,10.57,,,12.23,,,0.62,,,,87.41,Cotopaxi,-0.859,-78.8562
2016-04-03,12.78,9.97,,,2.31,,,1.24,,,,85.09,Cotopaxi,-0.859,-78.8562
2016-04-04,12.6,11.33,,,14.28,,,1.15,,,,93.39,Cotopaxi,-0.859,-78.8562
2016-04-05,13.41,11.11,,,11.89,,,0.69,,,,88.12,Cotopaxi,-0.859,-78.8562
2016-04-06,13.5,11.25,,,4.69,,,0.59,,,,88.51,Cotopaxi,-0.859,-78.8562
2016-04-07,13.62,11.1,,,4.27,,,1.37,,,,87.23,Cotopaxi,-0.859,-78.8562
2016-04-08,12.66,10.53,,,2.51,,,1.31,,,,88.9,Cotopaxi,-0.859,-78.8562
2016-04-09,13.18,10.99,,,5.54,,,1.42,,,,88.49,Cotopaxi,-0.859,-78.8562
2016-04-10,12.92,10.67,,,7.82,,,0.94,,,,88.17,Cotopaxi,-0.859,-78.8562
2016-04-11,12.81,10.78,,,8.08,,,1.62,,,,89.26,Cotopaxi,-0.859,-78.8562
2016-04-12,12.01,10.09,,,9.61,,,1.9,,,,90.33,Cotopaxi,-0.859,-78.8562
2016-04-13,12.4,10.61,,,8.81,,,1.28,,,,91.06,Cotopaxi,-0.859,-78.8562
2016-04-14,13.11,10.59,,,6.0,,,0.57,,,,87.31,Cotopaxi,-0.859,-78.8562
2016-04-15,13.6,10.88,,,2.91,,,0.81,,,,86.06,Cotopaxi,-0.859,-78.8562
2016-04-16,13.11,10.97,,,6.9,,,0.76,,,,88.45,Cotopaxi,-0.859,-78.8562
2016-04-17,12.64,10.18,,,5.01,,,1.7,,,,87.96,Cotopaxi,-0.859,-78.8562
2016-04-18,12.54,9.89,,,7.89,,,2.05,,,,86.79,Cotopaxi,-0.859,-78.8562
2016-04-19,11.87,8.57,,,2.95,,,1.98,,,,83.96,Cotopaxi,-0.859,-78.8562
2016-04-20,11.5,7.93,,,7.06,,,2.66,,,,82.53,Cotopaxi,-0.859,-78.8562
2016-04-21,12.58,9.66,,,4.08,,,2.38,,,,85.5,Cotopaxi,-0.859,-78.8562
2016-04-22,12.43,9.77,,,4.67,,,2.2,,,,86.67,Cotopaxi,-0.859,-78.8562
2016-04-23,12.61,10.56,,,3.71,,,1.24,,,,89.4,Cotopaxi,-0.859,-78.8562
2016-04-24,12.69,10.51,,,1.82,,,0.76,,,,88.45,Cotopaxi,-0.859,-78.8562
2016-04-25,13.78,11.04,,,8.98,,,1.05,,,,86.06,Cotopaxi,-0.859,-78.8562
2016-04-26,13.46,10.57,,,5.39,,,0.7,,,,85.45,Cotopaxi,-0.859,-78.8562
2016-04-27,12.61,10.04,,,24.46,,,0.89,,,,87.18,Cotopaxi,-0.859,-78.8562
2016-04-28,10.92,8.96,,,13.36,,,0.86,,,,90.1,Cotopaxi,-0.859,-78.8562
2016-04-29,12.43,9.19,,,8.25,,,0.73,,,,83.42,Cotopaxi,-0.859,-78.8562
2016-04-30,12.36,9.83,,,3.28,,,1.04,,,,87.33,Cotopaxi,-0.859,-78.8562
2016-05-01,12.19,9.85,,,9.07,,,0.73,,,,87.99,Cotopaxi,-0.859,-78.8562
2016-05-02,12.6,10.51,,,4.23,,,0.65,,,,88.98,Cotopaxi,-0.859,-78.8562
2016-05-03,11.95,9.2,,,2.43,,,1.07,,,,85.89,Cotopaxi,-0.859,-78.8562
2016-05-04,11.32,8.47,,,2.87,,,1.68,,,,85.79,Cotopaxi,-0.859,-78.8562
2016-05-05,12.0,9.55,,,5.8,,,0.96,,,,87.44,Cotopaxi,-0.859,-78.8562
2016-05-06,12.4,9.68,,,8.53,,,1.06,,,,86.18,Cotopaxi,-0.859,-78.8562
2016-05-07,12.32,9.97,,,4.36,,,1.07,,,,88.05,Cotopaxi,-0.859,-78.8562
2016-05-08,12.16,9.7,,,10.94,,,0.79,,,,87.23,Cotopaxi,-0.859,-78.8562
2016-05-09,12.73,10.54,,,8.76,,,1.02,,,,88.81,Cotopaxi,-0.859,-78.8562
2016-05-10,12.06,9.97,,,8.29,,,0.85,,,,89.42,Cotopaxi,-0.859,-78.8562
2016-05-11,12.76,10.0,,,2.91,,,1.02,,,,86.01,Cotopaxi,-0.859,-78.8562
2016-05-12,12.74,10.08,,,3.24,,,1.76,,,,86.67,Cotopaxi,-0.859,-78.8562
2016-05-13,12.41,9.53,,,3.63,,,3.13,,,,85.98,Cotopaxi,-0.859,-78.8562
2016-05-14,11.78,8.96,,,3.37,,,2.9,,,,86.04,Cotopaxi,-0.859,-78.8562
2016-05-15,11.95,9.07,,,5.97,,,3.36,,,,85.94,Cotopaxi,-0.859,-78.8562
2016-05-16,11.79,8.85,,,5.03,,,3.28,,,,85.61,Cotopaxi,-0.859,-78.8562
2016-05-17,11.92,9.13,,,2.61,,,1.78,,,,86.1,Cotopaxi,-0.859,-78.8562
2016-05-18,12.01,9.16,,,0.33,,,1.67,,,,85.53,Cotopaxi,-0.859,-78.8562
2016-05-19,11.87,8.51,,,3.62,,,1.81,,,,83.28,Cotopaxi,-0.859,-78.8562
2016-05-20,12.69,9.9,,,5.08,,,2.37,,,,85.89,Cotopaxi,-0.859,-78.8562
2016-05-21,12.62,9.85,,,3.4,,,2.39,,,,86.24,Cotopaxi,-0.859,-78.8562
2016-05-22,12.35,9.53,,,1.19,,,2.53,,,,86.0,Cotopaxi,-0.859,-78.8562
2016-05-23,12.14,9.15,,,2.52,,,3.55,,,,85.1,Cotopaxi,-0.859,-78.8562
2016-05-24,12.2,9.39,,,3.75,,,2.8,,,,86.05,Cotopaxi,-0.859,-78.8562
2016-05-25,12.32,8.91,,,1.25,,,1.86,,,,83.36,Cotopaxi,-0.859,-78.8562
2016-05-26,12.27,9.14,,,0.84,,,0.94,,,,84.47,Cotopaxi,-0.859,-78.8562
2016-05-27,12.44,8.78,,,1.18,,,1.44,,,,82.17,Cotopaxi,-0.859,-78.8562
2016-05-28,11.6,8.89,,,6.22,,,2.15,,,,86.19,Cotopaxi,-0.859,-78.8562
2016-05-29,11.98,9.51,,,4.26,,,1.35,,,,87.36,Cotopaxi,-0.859,-78.8562
2016-05-30,11.86,8.83,,,1.78,,,1.02,,,,85.32,Cotopaxi,-0.859,-78.8562
2016-05-31,12.0,9.7,,,1.82,,,0.86,,,,88.47,Cotopaxi,-0.859,-78.8562
2016-06-01,12.33,10.35,,,2.35,,,0.8,,,,89.83,Cotopaxi,-0.859,-78.8562
2016-06-02,12.06,9.58,,,13.07,,,1.1,,,,87.18,Cotopaxi,-0.859,-78.8562
2016-06-03,11.61,9.11,,,2.74,,,0.91,,,,87.25,Cotopaxi,-0.859,-78.8562
2016-06-04,11.66,8.91,,,0.82,,,1.49,,,,86.22,Cotopaxi,-0.859,-78.8562
2016-06-05,10.97,8.0,,,5.2,,,1.7,,,,85.36,Cotopaxi,-0.859,-78.8562
2016-06-06,10.38,7.7,,,5.01,,,1.42,,,,86.63,Cotopaxi,-0.859,-78.8562
2016-06-07,10.69,7.8,,,8.75,,,1.89,,,,85.44,Cotopaxi,-0.859,-78.8562
2016-06-08,9.77,6.81,,,4.52,,,2.77,,,,84.71,Cotopaxi,-0.859,-78.8562
2016-06-09,9.92,6.44,,,7.02,,,2.5,,,,82.38,Cotopaxi,-0.859,-78.8562
2016-06-10,10.29,7.13,,,7.1,,,2.5,,,,84.02,Cotopaxi,-0.859,-78.8562
2016-06-11,9.71,6.52,,,1.64,,,3.55,,,,83.98,Cotopaxi,-0.859,-78.8562
2016-06-12,10.24,7.33,,,6.85,,,2.98,,,,85.71,Cotopaxi,-0.859,-78.8562
2016-06-13,9.59,6.64,,,7.44,,,2.6,,,,85.43,Cotopaxi,-0.859,-78.8562
2016-06-14,9.7,6.3,,,0.32,,,3.26,,,,82.76,Cotopaxi,-0.859,-78.8562
2016-06-15,9.58,6.55,,,2.35,,,4.46,,,,84.38,Cotopaxi,-0.859,-78.8562
2016-06-16,9.81,6.92,,,3.05,,,4.41,,,,85.5,Cotopaxi,-0.859,-78.8562
2016-06-17,9.77,6.71,,,2.4,,,3.01,,,,85.02,Cotopaxi,-0.859,-78.8562
2016-06-18,10.09,7.07,,,2.05,,,2.65,,,,84.95,Cotopaxi,-0.859,-78.8562
2016-06-19,10.4,7.66,,,5.84,,,2.47,,,,86.15,Cotopaxi,-0.859,-78.8562
2016-06-20,10.24,7.56,,,5.96,,,2.44,,,,86.79,Cotopaxi,-0.859,-78.8562
2016-06-21,9.99,6.97,,,2.57,,,3.4,,,,84.95,Cotopaxi,-0.859,-78.8562
2016-06-22,10.03,7.32,,,2.06,,,2.77,,,,86.64,Cotopaxi,-0.859,-78.8562
2016-06-23,10.27,7.66,,,3.07,,,2.53,,,,87.0,Cotopaxi,-0.859,-78.8562
2016-06-24,10.51,7.77,,,2.59,,,1.42,,,,85.86,Cotopaxi,-0.859,-78.8562
2016-06-25,10.92,7.91,,,0.11,,,1.71,,,,84.8,Cotopaxi,-0.859,-78.8562
2016-06-26,10.54,7.57,,,1.24,,,2.6,,,,84.75,Cotopaxi,-0.859,-78.8562
2016-06-27,10.74,7.81,,,1.4,,,3.7,,,,85.17,Cotopaxi,-0.859,-78.8562
2016-06-28,10.5,7.69,,,6.8,,,4.52,,,,85.8,Cotopaxi,-0.859,-78.8562
2016-06-29,10.37,7.11,,,2.03,,,3.84,,,,83.81,Cotopaxi,-0.859,-78.8562
2016-06-30,9.2,5.81,,,4.82,,,4.46,,,,82.92,Cotopaxi,-0.859,-78.8562
2016-07-01,9.27,6.65,,,5.24,,,3.88,,,,86.65,Cotopaxi,-0.859,-78.8562
2016-07-02,9.82,7.18,,,1.08,,,2.68,,,,86.5,Cotopaxi,-0.859,-78.8562
2016-07-03,10.61,7.71,,,0.35,,,2.05,,,,85.41,Cotopaxi,-0.859,-78.8562
2016-07-04,11.24,8.6,,,1.21,,,1.33,,,,86.02,Cotopaxi,-0.859,-78.8562
2016-07-05,10.46,7.62,,,0.55,,,1.56,,,,85.82,Cotopaxi,-0.859,-78.8562
2016-07-06,11.31,8.4,,,2.09,,,2.08,,,,85.27,Cotopaxi,-0.859,-78.8562
2016-07-07,11.09,7.85,,,2.66,,,3.61,,,,83.8,Cotopaxi,-0.859,-78.8562
2016-07-08,10.72,7.48,,,1.17,,,4.25,,,,84.11,Cotopaxi,-0.859,-78.8562
2016-07-09,10.99,7.73,,,2.35,,,2.88,,,,83.38,Cotopaxi,-0.859,-78.8562
2016-07-10,10.63,8.01,,,2.48,,,2.04,,,,86.86,Cotopaxi,-0.859,-78.8562
2016-07-11,10.59,7.46,,,0.74,,,2.87,,,,84.23,Cotopaxi,-0.859,-78.8562
2016-07-12,10.62,7.16,,,0.19,,,2.54,,,,82.74,Cotopaxi,-0.859,-78.8562
2016-07-13,10.15,7.37,,,1.22,,,1.92,,,,85.9,Cotopaxi,-0.859,-78.8562
2016-07-14,10.34,7.34,,,0.14,,,1.67,,,,84.91,Cotopaxi,-0.859,-78.8562
2016-07-15,10.53,7.48,,,0.0,,,1.47,,,,84.39,Cotopaxi,-0.859,-78.8562
2016-07-16,10.3,6.66,,,0.69,,,1.38,,,,82.11,Cotopaxi,-0.859,-78.8562
2016-07-17,10.18,7.29,,,6.24,,,1.83,,,,85.11,Cotopaxi,-0.859,-78.8562
2016-07-18,10.51,6.77,,,0.85,,,2.91,,,,81.71,Cotopaxi,-0.859,-78.8562
2016-07-19,10.48,7.06,,,7.84,,,2.63,,,,82.72,Cotopaxi,-0.859,-78.8562
2016-07-20,9.94,7.24,,,4.34,,,2.41,,,,86.25,Cotopaxi,-0.859,-78.8562
2016-07-21,10.04,6.43,,,0.13,,,2.64,,,,82.24,Cotopaxi,-0.859,-78.8562
2016-07-22,9.77,6.55,,,0.1,,,2.04,,,,83.59,Cotopaxi,-0.859,-78.8562
2016-07-23,10.31,7.48,,,0.51,,,1.69,,,,85.45,Cotopaxi,-0.859,-78.8562
2016-07-24,10.94,7.7,,,0.27,,,1.19,,,,83.86,Cotopaxi,-0.859,-78.8562
2016-07-25,10.93,7.58,,,5.64,,,1.9,,,,83.45,Cotopaxi,-0.859,-78.8562
2016-07-26,11.17,7.87,,,1.92,,,2.39,,,,83.62,Cotopaxi,-0.859,-78.8562
2016-07-27,11.09,7.96,,,4.56,,,3.99,,,,83.87,Cotopaxi,-0.859,-78.8562
2016-07-28,9.85,6.45,,,2.98,,,4.24,,,,82.62,Cotopaxi,-0.859,-78.8562
2016-07-29,10.38,7.25,,,1.89,,,3.67,,,,83.97,Cotopaxi,-0.859,-78.8562
2016-07-30,10.39,7.32,,,0.64,,,2.48,,,,84.36,Cotopaxi,-0.859,-78.8562
2016-07-31,10.49,7.06,,,0.22,,,2.88,,,,82.84,Cotopaxi,-0.859,-78.8562
2016-08-01,10.8,7.14,,,0.06,,,2.41,,,,81.56,Cotopaxi,-0.859,-78.8562
2016-08-02,10.71,7.32,,,3.54,,,2.83,,,,82.73,Cotopaxi,-0.859,-78.8562
2016-08-03,10.37,7.28,,,2.4,,,2.93,,,,84.03,Cotopaxi,-0.859,-78.8562
2016-08-04,11.28,7.8,,,0.81,,,2.4,,,,82.08,Cotopaxi,-0.859,-78.8562
2016-08-05,11.71,7.65,,,0.11,,,2.13,,,,80.08,Cotopaxi,-0.859,-78.8562
2016-08-06,12.17,8.46,,,2.29,,,1.69,,,,81.51,Cotopaxi,-0.859,-78.8562
2016-08-07,11.52,9.06,,,3.61,,,2.11,,,,87.2,Cotopaxi,-0.859,-78.8562
2016-08-08,11.73,8.55,,,1.79,,,2.0,,,,83.93,Cotopaxi,-0.859,-78.8562
2016-08-09,11.51,8.01,,,0.21,,,1.89,,,,82.38,Cotopaxi,-0.859,-78.8562
2016-08-10,10.91,7.12,,,2.35,,,2.65,,,,80.8,Cotopaxi,-0.859,-78.8562
2016-08-11,10.67,7.45,,,3.84,,,2.61,,,,83.58,Cotopaxi,-0.859,-78.8562
2016-08-12,11.09,7.95,,,2.48,,,1.57,,,,84.24,Cotopaxi,-0.859,-78.8562
2016-08-13,11.57,7.65,,,1.0,,,1.63,,,,80.74,Cotopaxi,-0.859,-78.8562
2016-08-14,11.24,7.07,,,0.35,,,2.61,,,,79.36,Cotopaxi,-0.859,-78.8562
2016-08-15,10.73,6.79,,,2.01,,,2.3,,,,80.26,Cotopaxi,-0.859,-78.8562
2016-08-16,10.38,7.24,,,1.74,,,3.12,,,,83.65,Cotopaxi,-0.859,-78.8562
2016-08-17,11.44,8.13,,,3.4,,,3.04,,,,83.02,Cotopaxi,-0.859,-78.8562
2016-08-18,11.64,7.81,,,2.58,,,3.09,,,,80.77,Cotopaxi,-0.859,-78.8562
2016-08-19,11.06,7.69,,,0.69,,,2.24,,,,82.87,Cotopaxi,-0.859,-78.8562
2016-08-20,10.77,6.74,,,0.32,,,2.57,,,,80.19,Cotopaxi,-0.859,-78.8562
2016-08-21,10.24,5.28,,,0.84,,,4.58,,,,74.8,Cotopaxi,-0.859,-78.8562
2016-08-22,9.72,5.9,,,1.57,,,6.69,,,,80.26,Cotopaxi,-0.859,-78.8562
2016-08-23,10.76,4.75,,,0.09,,,3.14,,,,72.68,Cotopaxi,-0.859,-78.8562
2016-08-24,10.36,4.04,,,0.01,,,1.86,,,,71.16,Cotopaxi,-0.859,-78.8562
2016-08-25,9.83,4.6,,,1.0,,,1.62,,,,74.96,Cotopaxi,-0.859,-78.8562
2016-08-26,9.65,5.54,,,2.07,,,1.86,,,,78.73,Cotopaxi,-0.859,-78.8562
2016-08-27,10.93,6.96,,,0.04,,,2.25,,,,79.96,Cotopaxi,-0.859,-78.8562
2016-08-28,11.03,7.27,,,0.12,,,1.19,,,,81.25,Cotopaxi,-0.859,-78.8562
2016-08-29,11.74,7.89,,,0.52,,,1.57,,,,80.58,Cotopaxi,-0.859,-78.8562
2016-08-30,11.51,7.71,,,1.48,,,1.36,,,,81.01,Cotopaxi,-0.859,-78.8562
2016-08-31,11.3,8.13,,,0.11,,,1.43,,,,83.58,Cotopaxi,-0.859,-78.8562
2016-09-01,11.08,7.77,,,0.43,,,1.39,,,,83.16,Cotopaxi,-0.859,-78.8562
2016-09-02,11.34,7.14,,,0.69,,,1.44,,,,79.62,Cotopaxi,-0.859,-78.8562
2016-09-03,11.77,7.89,,,0.14,,,1.29,,,,81.04,Cotopaxi,-0.859,-78.8562
2016-09-04,11.63,8.33,,,3.65,,,1.39,,,,83.2,Cotopaxi,-0.859,-78.8562
2016-09-05,11.74,8.68,,,6.3,,,1.22,,,,84.36,Cotopaxi,-0.859,-78.8562
2016-09-06,11.13,7.11,,,1.89,,,2.63,,,,79.83,Cotopaxi,-0.859,-78.8562
2016-09-07,10.56,5.2,,,0.27,,,2.19,,,,73.42,Cotopaxi,-0.859,-78.8562
2016-09-08,11.17,5.93,,,0.34,,,1.34,,,,75.25,Cotopaxi,-0.859,-78.8562
2016-09-09,11.2,7.85,,,1.67,,,2.22,,,,83.27,Cotopaxi,-0.859,-78.8562
2016-09-10,11.25,7.24,,,5.04,,,2.94,,,,79.71,Cotopaxi,-0.859,-78.8562
2016-09-11,10.28,6.59,,,3.51,,,3.14,,,,81.19,Cotopaxi,-0.859,-78.8562
2016-09-12,10.61,6.43,,,0.78,,,1.43,,,,79.07,Cotopaxi,-0.859,-78.8562
2016-09-13,11.4,8.1,,,3.3,,,1.02,,,,83.34,Cotopaxi,-0.859,-78.8562
2016-09-14,10.94,8.3,,,11.61,,,0.97,,,,86.69,Cotopaxi,-0.859,-78.8562
2016-09-15,11.77,8.12,,,2.46,,,1.15,,,,81.92,Cotopaxi,-0.859,-78.8562
2016-09-16,11.81,7.92,,,1.58,,,1.83,,,,80.83,Cotopaxi,-0.859,-78.8562
2016-09-17,11.89,8.43,,,1.47,,,1.42,,,,82.91,Cotopaxi,-0.859,-78.8562
2016-09-18,11.92,8.7,,,5.26,,,1.9,,,,83.74,Cotopaxi,-0.859,-78.8562
2016-09-19,11.27,7.95,,,16.32,,,3.22,,,,83.21,Cotopaxi,-0.859,-78.8562
2016-09-20,11.07,6.71,,,2.04,,,3.17,,,,78.77,Cotopaxi,-0.859,-78.8562
2016-09-21,11.02,6.64,,,0.37,,,1.77,,,,78.15,Cotopaxi,-0.859,-78.8562
2016-09-22,11.56,8.32,,,1.99,,,1.28,,,,83.46,Cotopaxi,-0.859,-78.8562
2016-09-23,11.6,8.2,,,2.08,,,1.77,,,,83.0,Cotopaxi,-0.859,-78.8562
2016-09-24,10.88,7.65,,,5.77,,,1.95,,,,83.69,Cotopaxi,-0.859,-78.8562
2016-09-25,11.16,7.66,,,1.19,,,1.87,,,,82.49,Cotopaxi,-0.859,-78.8562
2016-09-26,11.64,8.1,,,1.25,,,1.53,,,,82.44,Cotopaxi,-0.859,-78.8562
2016-09-27,11.37,7.09,,,4.44,,,1.56,,,,79.56,Cotopaxi,-0.859,-78.8562
2016-09-28,11.33,7.93,,,4.79,,,1.57,,,,82.85,Cotopaxi,-0.859,-78.8562
2016-09-29,11.8,8.37,,,0.71,,,1.49,,,,82.87,Cotopaxi,-0.859,-78.8562
2016-09-30,11.91,9.33,,,2.42,,,1.61,,,,86.49,Cotopaxi,-0.859,-78.8562
2016-10-01,11.49,8.85,,,4.38,,,1.51,,,,86.23,Cotopaxi,-0.859,-78.8562
2016-10-02,12.09,8.96,,,1.16,,,1.21,,,,83.8,Cotopaxi,-0.859,-78.8562
2016-10-03,12.27,9.03,,,3.34,,,1.19,,,,83.4,Cotopaxi,-0.859,-78.8562
2016-10-04,12.2,9.15,,,6.77,,,1.48,,,,84.56,Cotopaxi,-0.859,-78.8562
2016-10-05,11.47,9.05,,,1.93,,,1.4,,,,87.17,Cotopaxi,-0.859,-78.8562
2016-10-06,11.83,8.8,,,2.14,,,1.55,,,,84.31,Cotopaxi,-0.859,-78.8562
2016-10-07,11.46,8.57,,,3.77,,,2.13,,,,85.02,Cotopaxi,-0.859,-78.8562
2016-10-08,11.78,8.55,,,4.58,,,1.47,,,,83.23,Cotopaxi,-0.859,-78.8562
2016-10-09,11.91,9.16,,,7.21,,,0.85,,,,85.6,Cotopaxi,-0.859,-78.8562
2016-10-10,11.7,9.0,,,3.94,,,1.03,,,,85.83,Cotopaxi,-0.859,-78.8562
2016-10-11,11.92,8.61,,,6.55,,,1.08,,,,82.89,Cotopaxi,-0.859,-78.8562
2016-10-12,12.14,9.29,,,8.02,,,1.29,,,,85.23,Cotopaxi,-0.859,-78.8562
2016-10-13,12.44,9.29,,,3.32,,,0.85,,,,83.84,Cotopaxi,-0.859,-78.8562
2016-10-14,11.96,7.77,,,0.17,,,1.18,,,,78.94,Cotopaxi,-0.859,-78.8562
2016-10-15,11.66,8.04,,,1.65,,,1.98,,,,81.23,Cotopaxi,-0.859,-78.8562
2016-10-16,12.06,8.2,,,0.94,,,1.18,,,,80.54,Cotopaxi,-0.859,-78.8562
2016-10-17,12.31,6.94,,,1.09,,,1.11,,,,74.59,Cotopaxi,-0.859,-78.8562
2016-10-18,10.98,7.15,,,0.66,,,1.4,,,,80.64,Cotopaxi,-0.859,-78.8562
2016-10-19,10.89,6.28,,,1.31,,,1.37,,,,77.95,Cotopaxi,-0.859,-78.8562
2016-10-20,11.23,6.37,,,0.43,,,1.55,,,,76.17,Cotopaxi,-0.859,-78.8562
2016-10-21,11.75,7.69,,,0.31,,,2.03,,,,79.39,Cotopaxi,-0.859,-78.8562
2016-10-22,11.82,8.54,,,2.83,,,1.69,,,,83.14,Cotopaxi,-0.859,-78.8562
2016-10-23,12.09,8.89,,,1.63,,,1.34,,,,83.48,Cotopaxi,-0.859,-78.8562
2016-10-24,11.66,8.9,,,2.56,,,1.95,,,,85.63,Cotopaxi,-0.859,-78.8562
2016-10-25,11.31,8.49,,,4.47,,,1.97,,,,85.0,Cotopaxi,-0.859,-78.8562
2016-10-26,11.78,8.92,,,0.59,,,2.31,,,,84.85,Cotopaxi,-0.859,-78.8562
2016-10-27,12.04,8.54,,,3.72,,,2.31,,,,82.34,Cotopaxi,-0.859,-78.8562
2016-10-28,11.18,7.72,,,7.97,,,1.42,,,,82.4,Cotopaxi,-0.859,-78.8562
2016-10-29,11.14,7.68,,,1.85,,,1.31,,,,81.58,Cotopaxi,-0.859,-78.8562
2016-10-30,12.12,7.5,,,0.02,,,1.43,,,,77.82,Cotopaxi,-0.859,-78.8562
2016-10-31,11.87,7.73,,,0.87,,,1.52,,,,79.31,Cotopaxi,-0.859,-78.8562
2016-11-01,11.83,7.73,,,0.24,,,1.57,,,,79.39,Cotopaxi,-0.859,-78.8562
2016-11-02,11.7,8.73,,,11.77,,,1.27,,,,84.0,Cotopaxi,-0.859,-78.8562
2016-11-03,11.84,9.48,,,9.93,,,0.96,,,,86.97,Cotopaxi,-0.859,-78.8562
2016-11-04,11.77,9.06,,,5.04,,,2.09,,,,85.29,Cotopaxi,-0.859,-78.8562
2016-11-05,11.71,8.46,,,1.54,,,2.21,,,,83.35,Cotopaxi,-0.859,-78.8562
2016-11-06,12.28,8.69,,,0.1,,,1.76,,,,81.8,Cotopaxi,-0.859,-78.8562
2016-11-07,12.16,8.41,,,1.81,,,1.42,,,,81.26,Cotopaxi,-0.859,-78.8562
2016-11-08,12.48,9.39,,,2.74,,,1.29,,,,83.98,Cotopaxi,-0.859,-78.8562
2016-11-09,13.03,9.69,,,3.7,,,1.12,,,,83.13,Cotopaxi,-0.859,-78.8562
2016-11-10,12.05,9.53,,,5.25,,,0.95,,,,86.64,Cotopaxi,-0.859,-78.8562
2016-11-11,12.36,9.61,,,3.57,,,1.3,,,,85.56,Cotopaxi,-0.859,-78.8562
2016-11-12,12.4,9.63,,,1.0,,,1.54,,,,85.6,Cotopaxi,-0.859,-78.8562
2016-11-13,11.4,9.35,,,3.05,,,1.84,,,,88.83,Cotopaxi,-0.859,-78.8562
2016-11-14,11.64,8.89,,,1.29,,,2.11,,,,85.56,Cotopaxi,-0.859,-78.8562
2016-11-15,11.47,8.21,,,0.25,,,2.62,,,,83.29,Cotopaxi,-0.859,-78.8562
2016-11-16,11.32,7.11,,,0.23,,,2.34,,,,78.78,Cotopaxi,-0.859,-78.8562
2016-11-17,11.78,6.65,,,2.7,,,1.81,,,,75.51,Cotopaxi,-0.859,-78.8562
2016-11-18,11.97,8.74,,,2.2,,,1.34,,,,82.88,Cotopaxi,-0.859,-78.8562
2016-11-19,11.78,9.0,,,0.06,,,1.76,,,,85.37,Cotopaxi,-0.859,-78.8562
2016-11-20,11.62,8.71,,,0.03,,,2.65,,,,84.53,Cotopaxi,-0.859,-78.8562
2016-11-21,11.69,7.57,,,0.52,,,1.88,,,,79.3,Cotopaxi,-0.859,-78.8562
2016-11-22,11.95,8.0,,,1.1,,,1.66,,,,79.46,Cotopaxi,-0.859,-78.8562
2016-11-23,12.96,9.29,,,1.34,,,1.34,,,,81.41,Cotopaxi,-0.859,-78.8562
2016-11-24,12.29,8.93,,,1.32,,,1.59,,,,82.45,Cotopaxi,-0.859,-78.8562
2016-11-25,11.95,9.48,,,5.22,,,0.87,,,,86.62,Cotopaxi,-0.859,-78.8562
2016-11-26,12.16,8.98,,,0.37,,,1.51,,,,83.22,Cotopaxi,-0.859,-78.8562
2016-11-27,11.56,8.94,,,3.51,,,1.28,,,,85.43,Cotopaxi,-0.859,-78.8562
2016-11-28,11.82,8.97,,,6.75,,,1.55,,,,84.77,Cotopaxi,-0.859,-78.8562
2016-11-29,12.35,9.36,,,7.5,,,1.2,,,,84.21,Cotopaxi,-0.859,-78.8562
2016-11-30,11.98,8.52,,,0.53,,,2.05,,,,82.21,Cotopaxi,-0.859,-78.8562
2016-12-01,12.15,8.76,,,0.86,,,1.47,,,,82.7,Cotopaxi,-0.859,-78.8562
2016-12-02,11.64,8.49,,,5.64,,,1.24,,,,83.81,Cotopaxi,-0.859,-78.8562
2016-12-03,11.53,8.59,,,11.82,,,1.17,,,,84.7,Cotopaxi,-0.859,-78.8562
2016-12-04,11.84,9.2,,,2.93,,,1.3,,,,86.07,Cotopaxi,-0.859,-78.8562
2016-12-05,11.85,9.5,,,3.52,,,1.57,,,,87.68,Cotopaxi,-0.859,-78.8562
2016-12-06,11.98,9.42,,,7.31,,,1.41,,,,86.67,Cotopaxi,-0.859,-78.8562
2016-12-07,12.04,9.15,,,3.42,,,1.06,,,,85.24,Cotopaxi,-0.859,-78.8562
2016-12-08,10.61,8.45,,,4.66,,,1.62,,,,88.47,Cotopaxi,-0.859,-78.8562
2016-12-09,10.79,8.45,,,0.95,,,2.05,,,,88.11,Cotopaxi,-0.859,-78.8562
2016-12-10,11.0,7.9,,,0.09,,,1.7,,,,84.02,Cotopaxi,-0.859,-78.8562
2016-12-11,11.42,7.87,,,0.73,,,1.53,,,,81.5,Cotopaxi,-0.859,-78.8562
2016-12-12,11.2,8.65,,,0.98,,,1.05,,,,86.46,Cotopaxi,-0.859,-78.8562
2016-12-13,12.22,8.99,,,1.06,,,1.16,,,,83.71,Cotopaxi,-0.859,-78.8562
2016-12-14,12.24,9.54,,,7.59,,,0.99,,,,86.08,Cotopaxi,-0.859,-78.8562
